Date,Company,Sales,is_holiday,weekday,avg_weekday_sales,avg_month_sales,days_since_salary
2020-08-08,0,-1.0,0,5,72165.58014312199,42735.43962949835,15.0
2020-08-09,1,-1.0,0,6,28799.51846502957,30574.72898633467,16.0
2020-08-09,0,-1.0,0,6,11794.701712919874,42735.43962949835,16.0
2020-08-09,2,172320.54470295133,0,6,358955.493257233,377430.0598787969,16.0
2020-08-10,2,162955.49168823406,0,0,295082.5451243246,377430.0598787969,17.0
2020-08-10,1,-1.0,0,0,16154.04908577664,30574.72898633467,17.0
2020-08-10,0,-1.0,0,0,16850.58637028066,42735.43962949835,17.0
2020-08-11,1,-1.0,0,1,23589.924067407195,30574.72898633467,18.0
2020-08-11,2,191741.04556900592,0,1,331418.13100082695,377430.0598787969,18.0
2020-08-11,0,7555.497503595157,0,1,22820.807365978875,42735.43962949835,18.0
2020-08-12,2,176041.91346947913,0,2,376549.3133768634,377430.0598787969,19.0
2020-08-12,1,-1.0,0,2,27052.120254278074,30574.72898633467,19.0
2020-08-12,0,37059.91651097181,0,2,30405.31034686852,42735.43962949835,19.0
2020-08-13,0,25568.798905351352,0,3,32497.367594018746,42735.43962949835,20.0
2020-08-13,2,221086.4797784245,0,3,403162.1918910766,377430.0598787969,20.0
2020-08-13,1,-1.0,0,3,28148.00134247467,30574.72898633467,20.0
2020-08-14,1,-1.0,0,4,67208.31615468785,30574.72898633467,21.0
2020-08-14,2,303462.839731845,0,4,577497.5544406803,377430.0598787969,21.0
2020-08-14,0,76422.68253537481,0,4,75190.7202658745,42735.43962949835,21.0
2020-08-15,1,-1.0,0,5,89409.63689625952,30574.72898633467,22.0
2020-08-15,2,212963.79454440705,0,5,490916.7077194942,377430.0598787969,22.0
2020-08-15,0,67382.78515036154,0,5,72165.58014312199,42735.43962949835,22.0
2020-08-16,2,174948.05803231924,0,6,358955.493257233,377430.0598787969,23.0
2020-08-16,1,-1.0,0,6,28799.51846502957,30574.72898633467,23.0
2020-08-16,0,14277.439386251512,0,6,11794.701712919874,42735.43962949835,23.0
2020-08-17,1,-1.0,0,0,16154.04908577664,30574.72898633467,24.0
2020-08-17,0,24395.97188621676,0,0,16850.58637028066,42735.43962949835,24.0
2020-08-17,2,141709.00829626972,0,0,295082.5451243246,377430.0598787969,24.0
2020-08-18,2,192046.80767867583,0,1,331418.13100082695,377430.0598787969,25.0
2020-08-18,1,-1.0,0,1,23589.924067407195,30574.72898633467,25.0
2020-08-18,0,19624.03093017091,0,1,22820.807365978875,42735.43962949835,25.0
2020-08-19,0,33500.42013804334,0,2,30405.31034686852,42735.43962949835,26.0
2020-08-19,2,202438.47142439653,0,2,376549.3133768634,377430.0598787969,26.0
2020-08-19,1,-1.0,0,2,27052.120254278074,30574.72898633467,26.0
2020-08-20,0,31630.75563178217,0,3,32497.367594018746,42735.43962949835,27.0
2020-08-20,2,213485.2254535312,0,3,403162.1918910766,377430.0598787969,27.0
2020-08-20,1,-1.0,0,3,28148.00134247467,30574.72898633467,27.0
2020-08-21,1,-1.0,0,4,67208.31615468785,30574.72898633467,28.0
2020-08-21,0,82329.82183583763,0,4,75190.7202658745,42735.43962949835,28.0
2020-08-21,2,328210.48839831474,0,4,577497.5544406803,377430.0598787969,28.0
2020-08-22,1,-1.0,0,5,89409.63689625952,30574.72898633467,29.0
2020-08-22,0,78247.88642354867,0,5,72165.58014312199,42735.43962949835,29.0
2020-08-22,2,288210.6925673,0,5,490916.7077194942,377430.0598787969,29.0
2020-08-23,1,-1.0,0,6,28799.51846502957,30574.72898633467,30.0
2020-08-23,2,206223.32037523465,0,6,358955.493257233,377430.0598787969,30.0
2020-08-23,0,14048.055221272552,0,6,11794.701712919874,42735.43962949835,30.0
2020-08-24,1,-1.0,0,0,16154.04908577664,30574.72898633467,31.0
2020-08-24,0,19428.554673690167,0,0,16850.58637028066,42735.43962949835,31.0
2020-08-24,2,165439.28533697082,0,0,295082.5451243246,377430.0598787969,31.0
2020-08-25,2,220002.99202287305,0,1,331418.13100082695,377430.0598787969,0.0
2020-08-25,1,-1.0,0,1,23589.924067407195,30574.72898633467,0.0
2020-08-25,0,30541.82068895925,0,1,22820.807365978875,42735.43962949835,0.0
2020-08-26,1,-1.0,0,2,27052.120254278074,30574.72898633467,1.0
2020-08-26,0,46730.18815347535,0,2,30405.31034686852,42735.43962949835,1.0
2020-08-26,2,242654.5353994204,0,2,376549.3133768634,377430.0598787969,1.0
2020-08-27,1,-1.0,0,3,28148.00134247467,30574.72898633467,2.0
2020-08-27,2,265476.8668823042,0,3,403162.1918910766,377430.0598787969,2.0
2020-08-27,0,50826.82200551508,0,3,32497.367594018746,42735.43962949835,2.0
2020-08-28,0,104161.5657696748,0,4,75190.7202658745,42735.43962949835,3.0
2020-08-28,2,386614.70479710953,0,4,577497.5544406803,377430.0598787969,3.0
2020-08-28,1,-1.0,0,4,67208.31615468785,30574.72898633467,3.0
2020-08-29,2,345176.2498352319,0,5,490916.7077194942,377430.0598787969,4.0
2020-08-29,1,-1.0,0,5,89409.63689625952,30574.72898633467,4.0
2020-08-29,0,90373.5636649012,0,5,72165.58014312199,42735.43962949835,4.0
2020-08-30,1,-1.0,0,6,28799.51846502957,30574.72898633467,5.0
2020-08-30,2,254448.0895635892,0,6,358955.493257233,377430.0598787969,5.0
2020-08-30,0,15178.792730948546,0,6,11794.701712919874,42735.43962949835,5.0
2020-08-31,1,-1.0,0,0,16154.04908577664,30574.72898633467,6.0
2020-08-31,2,173429.03317673688,0,0,295082.5451243246,377430.0598787969,6.0
2020-08-31,0,18214.08110900209,0,0,16850.58637028066,42735.43962949835,6.0
2020-09-01,2,193361.6787796496,0,1,331418.13100082695,540234.7598645834,7.0
2020-09-01,0,25916.12963312197,0,1,22820.807365978875,45420.828294764426,7.0
2020-09-01,1,-1.0,0,1,23589.924067407195,53058.85307353541,7.0
2020-09-02,1,-1.0,0,2,27052.120254278074,53058.85307353541,8.0
2020-09-02,2,237682.5243521744,0,2,376549.3133768634,540234.7598645834,8.0
2020-09-02,0,38726.29805141572,0,2,30405.31034686852,45420.828294764426,8.0
2020-09-03,1,-1.0,0,3,28148.00134247467,53058.85307353541,9.0
2020-09-03,0,39335.83741303241,0,3,32497.367594018746,45420.828294764426,9.0
2020-09-03,2,262388.4591972472,0,3,403162.1918910766,540234.7598645834,9.0
2020-09-04,2,404030.4076233589,0,4,577497.5544406803,540234.7598645834,10.0
2020-09-04,1,-1.0,0,4,67208.31615468785,53058.85307353541,10.0
2020-09-04,0,99653.30527631789,0,4,75190.7202658745,45420.828294764426,10.0
2020-09-05,0,108094.44326378248,0,5,72165.58014312199,45420.828294764426,11.0
2020-09-05,1,-1.0,0,5,89409.63689625952,53058.85307353541,11.0
2020-09-05,2,373549.00405465707,0,5,490916.7077194942,540234.7598645834,11.0
2020-09-06,0,14220.129888114036,0,6,11794.701712919874,45420.828294764426,12.0
2020-09-06,1,-1.0,0,6,28799.51846502957,53058.85307353541,12.0
2020-09-06,2,245066.52968996883,0,6,358955.493257233,540234.7598645834,12.0
2020-09-07,1,-1.0,0,0,16154.04908577664,53058.85307353541,13.0
2020-09-07,0,15930.232372269607,0,0,16850.58637028066,45420.828294764426,13.0
2020-09-07,2,174566.28853271913,0,0,295082.5451243246,540234.7598645834,13.0
2020-09-08,1,-1.0,0,1,23589.924067407195,53058.85307353541,14.0
2020-09-08,0,15288.110216779214,0,1,22820.807365978875,45420.828294764426,14.0
2020-09-08,2,222996.92938167983,0,1,331418.13100082695,540234.7598645834,14.0
2020-09-09,2,233027.2465611056,0,2,376549.3133768634,540234.7598645834,15.0
2020-09-09,0,27095.194513196813,0,2,30405.31034686852,45420.828294764426,15.0
2020-09-09,1,-1.0,0,2,27052.120254278074,53058.85307353541,15.0
2020-09-10,0,34644.12463912111,0,3,32497.367594018746,45420.828294764426,16.0
2020-09-10,2,241619.8653855665,0,3,403162.1918910766,540234.7598645834,16.0
2020-09-10,1,-1.0,0,3,28148.00134247467,53058.85307353541,16.0
2020-09-11,0,92915.5466265485,0,4,75190.7202658745,45420.828294764426,17.0
2020-09-11,2,388749.33650482807,0,4,577497.5544406803,540234.7598645834,17.0
2020-09-11,1,-1.0,0,4,67208.31615468785,53058.85307353541,17.0
2020-09-12,2,359571.507605537,0,5,490916.7077194942,540234.7598645834,18.0
2020-09-12,1,-1.0,0,5,89409.63689625952,53058.85307353541,18.0
2020-09-12,0,91357.79992531375,0,5,72165.58014312199,45420.828294764426,18.0
2020-09-13,0,15790.194492344135,0,6,11794.701712919874,45420.828294764426,19.0
2020-09-13,2,240725.5105503263,0,6,358955.493257233,540234.7598645834,19.0
2020-09-13,1,-1.0,0,6,28799.51846502957,53058.85307353541,19.0
2020-09-14,1,-1.0,0,0,16154.04908577664,53058.85307353541,20.0
2020-09-14,0,19538.978467553417,0,0,16850.58637028066,45420.828294764426,20.0
2020-09-14,2,168178.87327562695,0,0,295082.5451243246,540234.7598645834,20.0
2020-09-15,1,-1.0,0,1,23589.924067407195,53058.85307353541,21.0
2020-09-15,0,22951.750590004223,0,1,22820.807365978875,45420.828294764426,21.0
2020-09-15,2,194688.54013033345,0,1,331418.13100082695,540234.7598645834,21.0
2020-09-16,1,-1.0,0,2,27052.120254278074,53058.85307353541,22.0
2020-09-16,0,28862.63971925948,0,2,30405.31034686852,45420.828294764426,22.0
2020-09-16,2,235421.5769234145,0,2,376549.3133768634,540234.7598645834,22.0
2020-09-17,2,251180.0718304231,0,3,403162.1918910766,540234.7598645834,23.0
2020-09-17,0,33332.925464757805,0,3,32497.367594018746,45420.828294764426,23.0
2020-09-17,1,-1.0,0,3,28148.00134247467,53058.85307353541,23.0
2020-09-18,2,422410.854423264,0,4,577497.5544406803,540234.7598645834,24.0
2020-09-18,1,-1.0,0,4,67208.31615468785,53058.85307353541,24.0
2020-09-18,0,96891.26352738265,0,4,75190.7202658745,45420.828294764426,24.0
2020-09-19,0,76427.86988016419,0,5,72165.58014312199,45420.828294764426,25.0
2020-09-19,2,360955.7352414011,0,5,490916.7077194942,540234.7598645834,25.0
2020-09-19,1,-1.0,0,5,89409.63689625952,53058.85307353541,25.0
2020-09-20,0,10865.135670499652,0,6,11794.701712919874,45420.828294764426,26.0
2020-09-20,2,248614.8373365683,0,6,358955.493257233,540234.7598645834,26.0
2020-09-20,1,-1.0,0,6,28799.51846502957,53058.85307353541,26.0
2020-09-21,0,17153.669609836736,0,0,16850.58637028066,45420.828294764426,27.0
2020-09-21,2,168421.84549342928,0,0,295082.5451243246,540234.7598645834,27.0
2020-09-21,1,-1.0,0,0,16154.04908577664,53058.85307353541,27.0
2020-09-22,2,202582.5140715812,0,1,331418.13100082695,540234.7598645834,28.0
2020-09-22,0,11338.26322467426,0,1,22820.807365978875,45420.828294764426,28.0
2020-09-22,1,-1.0,0,1,23589.924067407195,53058.85307353541,28.0
2020-09-23,1,-1.0,0,2,27052.120254278074,53058.85307353541,29.0
2020-09-23,2,246327.87021604087,0,2,376549.3133768634,540234.7598645834,29.0
2020-09-23,0,25474.22906642927,0,2,30405.31034686852,45420.828294764426,29.0
2020-09-24,2,268823.1704537864,0,3,403162.1918910766,540234.7598645834,30.0
2020-09-24,1,-1.0,0,3,28148.00134247467,53058.85307353541,30.0
2020-09-24,0,37985.43358369628,0,3,32497.367594018746,45420.828294764426,30.0
2020-09-25,1,-1.0,0,4,67208.31615468785,53058.85307353541,0.0
2020-09-25,0,100561.86487520456,0,4,75190.7202658745,45420.828294764426,0.0
2020-09-25,2,483499.0583790175,0,4,577497.5544406803,540234.7598645834,0.0
2020-09-26,1,-1.0,0,5,89409.63689625952,53058.85307353541,1.0
2020-09-26,0,105723.63463455436,0,5,72165.58014312199,45420.828294764426,1.0
2020-09-26,2,432299.20520171546,0,5,490916.7077194942,540234.7598645834,1.0
2020-09-27,1,-1.0,0,6,28799.51846502957,53058.85307353541,2.0
2020-09-27,0,8714.452755924201,0,6,11794.701712919874,45420.828294764426,2.0
2020-09-27,2,279433.1746257656,0,6,358955.493257233,540234.7598645834,2.0
2020-09-28,2,208436.9669718636,0,0,295082.5451243246,540234.7598645834,3.0
2020-09-28,1,-1.0,0,0,16154.04908577664,53058.85307353541,3.0
2020-09-28,0,24594.77059249508,0,0,16850.58637028066,45420.828294764426,3.0
2020-09-29,2,233502.4426643469,0,1,331418.13100082695,540234.7598645834,4.0
2020-09-29,1,-1.0,0,1,23589.924067407195,53058.85307353541,4.0
2020-09-29,0,23231.6521862695,0,1,22820.807365978875,45420.828294764426,4.0
2020-09-30,1,-1.0,0,2,27052.120254278074,53058.85307353541,5.0
2020-09-30,0,31812.262732555944,0,2,30405.31034686852,45420.828294764426,5.0
2020-09-30,2,247350.7157453047,0,2,376549.3133768634,540234.7598645834,5.0
2020-10-01,2,268029.5894877468,0,3,403162.1918910766,418623.5274458953,6.0
2020-10-01,1,57481.274694719854,0,3,28148.00134247467,64832.3015056096,6.0
2020-10-01,0,27397.85322907592,0,3,32497.367594018746,42978.89589593351,6.0
2020-10-02,0,92171.16857687832,0,4,75190.7202658745,42978.89589593351,7.0
2020-10-02,1,125323.72290862045,0,4,67208.31615468785,64832.3015056096,7.0
2020-10-02,2,458478.1586896432,0,4,577497.5544406803,418623.5274458953,7.0
2020-10-03,2,406330.66953329166,0,5,490916.7077194942,418623.5274458953,8.0
2020-10-03,1,155010.90620926968,0,5,89409.63689625952,64832.3015056096,8.0
2020-10-03,0,105858.51678925466,0,5,72165.58014312199,42978.89589593351,8.0
2020-10-04,0,19834.870103731493,0,6,11794.701712919874,42978.89589593351,9.0
2020-10-04,2,268062.7142064615,0,6,358955.493257233,418623.5274458953,9.0
2020-10-04,1,44675.649884854975,0,6,28799.51846502957,64832.3015056096,9.0
2020-10-05,2,173941.2253994607,0,0,295082.5451243246,418623.5274458953,10.0
2020-10-05,0,13894.521524635576,0,0,16850.58637028066,42978.89589593351,10.0
2020-10-05,1,9773.618789802616,0,0,16154.04908577664,64832.3015056096,10.0
2020-10-06,2,225781.2094692817,0,1,331418.13100082695,418623.5274458953,11.0
2020-10-06,1,26954.093823987507,0,1,23589.924067407195,64832.3015056096,11.0
2020-10-06,0,15633.590301270662,0,1,22820.807365978875,42978.89589593351,11.0
2020-10-07,2,245838.2072691577,0,2,376549.3133768634,418623.5274458953,12.0
2020-10-07,1,38382.775828917634,0,2,27052.120254278074,64832.3015056096,12.0
2020-10-07,0,25016.477731616884,0,2,30405.31034686852,42978.89589593351,12.0
2020-10-08,0,30171.45148622869,0,3,32497.367594018746,42978.89589593351,13.0
2020-10-08,2,262461.53595808946,0,3,403162.1918910766,418623.5274458953,13.0
2020-10-08,1,48937.59218541288,0,3,28148.00134247467,64832.3015056096,13.0
2020-10-09,0,87940.01730181223,0,4,75190.7202658745,42978.89589593351,14.0
2020-10-09,1,110845.97405822416,0,4,67208.31615468785,64832.3015056096,14.0
2020-10-09,2,439359.53280472977,0,4,577497.5544406803,418623.5274458953,14.0
2020-10-10,0,83672.99024557373,0,5,72165.58014312199,42978.89589593351,15.0
2020-10-10,2,412768.2773964893,0,5,490916.7077194942,418623.5274458953,15.0
2020-10-10,1,142538.08236426636,0,5,89409.63689625952,64832.3015056096,15.0
2020-10-11,2,266434.7002470791,0,6,358955.493257233,418623.5274458953,16.0
2020-10-11,0,17502.179296556704,0,6,11794.701712919874,42978.89589593351,16.0
2020-10-11,1,30171.58306629256,0,6,28799.51846502957,64832.3015056096,16.0
2020-10-12,1,4578.41738407788,0,0,16154.04908577664,64832.3015056096,17.0
2020-10-12,2,177033.3651720871,0,0,295082.5451243246,418623.5274458953,17.0
2020-10-12,0,16784.733017993174,0,0,16850.58637028066,42978.89589593351,17.0
2020-10-13,1,19562.846782922054,0,1,23589.924067407195,64832.3015056096,18.0
2020-10-13,2,220918.40237836292,0,1,331418.13100082695,418623.5274458953,18.0
2020-10-13,0,16843.831651330456,0,1,22820.807365978875,42978.89589593351,18.0
2020-10-14,1,23835.704451412494,0,2,27052.120254278074,64832.3015056096,19.0
2020-10-14,0,18531.153514589783,0,2,30405.31034686852,42978.89589593351,19.0
2020-10-14,2,259520.50067399853,0,2,376549.3133768634,418623.5274458953,19.0
2020-10-15,1,37150.25335861183,0,3,28148.00134247467,64832.3015056096,20.0
2020-10-15,0,36166.199392992974,0,3,32497.367594018746,42978.89589593351,20.0
2020-10-15,2,268517.3801244641,0,3,403162.1918910766,418623.5274458953,20.0
2020-10-16,1,104085.11859073507,0,4,67208.31615468785,64832.3015056096,21.0
2020-10-16,0,55561.373079811165,0,4,75190.7202658745,42978.89589593351,21.0
2020-10-16,2,434767.6572087031,0,4,577497.5544406803,418623.5274458953,21.0
2020-10-17,1,142144.57244563088,0,5,89409.63689625952,64832.3015056096,22.0
2020-10-17,0,65441.899592383095,0,5,72165.58014312199,42978.89589593351,22.0
2020-10-17,2,400344.1924313729,0,5,490916.7077194942,418623.5274458953,22.0
2020-10-18,1,34916.862082630825,0,6,28799.51846502957,64832.3015056096,23.0
2020-10-18,0,8544.29386635862,0,6,11794.701712919874,42978.89589593351,23.0
2020-10-18,2,265317.4235197599,0,6,358955.493257233,418623.5274458953,23.0
2020-10-19,2,182897.72973673884,0,0,295082.5451243246,418623.5274458953,24.0
2020-10-19,0,19011.345264465017,0,0,16850.58637028066,42978.89589593351,24.0
2020-10-19,1,11536.963289593026,0,0,16154.04908577664,64832.3015056096,24.0
2020-10-20,0,9401.34874332722,0,1,22820.807365978875,42978.89589593351,25.0
2020-10-20,1,33508.69616461981,0,1,23589.924067407195,64832.3015056096,25.0
2020-10-20,2,222544.8045687069,0,1,331418.13100082695,418623.5274458953,25.0
2020-10-21,0,8827.488004914258,0,2,30405.31034686852,42978.89589593351,26.0
2020-10-21,2,254316.0113404629,0,2,376549.3133768634,418623.5274458953,26.0
2020-10-21,1,17044.477022679006,0,2,27052.120254278074,64832.3015056096,26.0
2020-10-22,0,10775.36266684387,0,3,32497.367594018746,42978.89589593351,27.0
2020-10-22,2,269993.2041919248,0,3,403162.1918910766,418623.5274458953,27.0
2020-10-22,1,13158.459208755066,0,3,28148.00134247467,64832.3015056096,27.0
2020-10-23,1,64664.20376110044,0,4,67208.31615468785,64832.3015056096,28.0
2020-10-23,0,45304.57866119419,0,4,75190.7202658745,42978.89589593351,28.0
2020-10-23,2,469171.1328229804,0,4,577497.5544406803,418623.5274458953,28.0
2020-10-24,1,100504.3211962499,0,5,89409.63689625952,64832.3015056096,29.0
2020-10-24,2,383802.0011703132,0,5,490916.7077194942,418623.5274458953,29.0
2020-10-24,0,37186.40897049616,0,5,72165.58014312199,42978.89589593351,29.0
2020-10-25,2,292436.91574285337,0,6,358955.493257233,418623.5274458953,0.0
2020-10-25,1,13946.576679504438,0,6,28799.51846502957,64832.3015056096,0.0
2020-10-25,0,10232.580754794984,0,6,11794.701712919874,42978.89589593351,0.0
2020-10-26,1,21685.310111588053,0,0,16154.04908577664,64832.3015056096,3.0
2020-10-26,0,12301.380960096814,0,0,16850.58637028066,42978.89589593351,3.0
2020-10-26,2,242535.17971325084,0,0,295082.5451243246,418623.5274458953,3.0
2020-10-27,2,283368.91006967606,0,1,331418.13100082695,418623.5274458953,4.0
2020-10-27,1,21196.105394529008,0,1,23589.924067407195,64832.3015056096,4.0
2020-10-27,0,7145.879506355057,0,1,22820.807365978875,42978.89589593351,4.0
2020-10-28,1,34206.44371616206,0,2,27052.120254278074,64832.3015056096,5.0
2020-10-28,2,302233.42822899343,0,2,376549.3133768634,418623.5274458953,5.0
2020-10-28,0,16866.738221136424,0,2,30405.31034686852,42978.89589593351,5.0
2020-10-29,2,356530.93800887733,0,3,403162.1918910766,418623.5274458953,6.0
2020-10-29,1,32820.969001088524,0,3,28148.00134247467,64832.3015056096,6.0
2020-10-29,0,18615.580872884904,0,3,32497.367594018746,42978.89589593351,6.0
2020-10-30,2,487362.86278568953,0,4,577497.5544406803,418623.5274458953,7.0
2020-10-30,0,35868.8610976837,0,4,75190.7202658745,42978.89589593351,7.0
2020-10-30,1,59237.75162772508,0,4,67208.31615468785,64832.3015056096,7.0
2020-10-31,2,355190.6323650876,1,5,490916.7077194942,418623.5274458953,8.0
2020-10-31,1,72970.37477084683,1,5,89409.63689625952,64832.3015056096,8.0
2020-10-31,0,30406.150186168,1,5,72165.58014312199,42978.89589593351,8.0
2020-11-01,2,223992.70819132545,0,6,358955.493257233,410074.678630474,9.0
2020-11-01,1,22928.70596841033,0,6,28799.51846502957,52567.029227238345,9.0
2020-11-01,0,1888.763951268104,0,6,11794.701712919874,36490.83051868949,9.0
2020-11-02,2,171398.21813762284,0,0,295082.5451243246,410074.678630474,10.0
2020-11-02,1,4482.840638822121,0,0,16154.04908577664,52567.029227238345,10.0
2020-11-02,0,5703.351344510199,0,0,16850.58637028066,36490.83051868949,10.0
2020-11-03,2,216454.3230642996,0,1,331418.13100082695,410074.678630474,11.0
2020-11-03,1,14857.801926031989,0,1,23589.924067407195,52567.029227238345,11.0
2020-11-03,0,10231.27639674807,0,1,22820.807365978875,36490.83051868949,11.0
2020-11-04,0,13369.707024072564,0,2,30405.31034686852,36490.83051868949,12.0
2020-11-04,1,7718.297423276952,0,2,27052.120254278074,52567.029227238345,12.0
2020-11-04,2,250112.7506272151,0,2,376549.3133768634,410074.678630474,12.0
2020-11-05,1,13082.647877581365,0,3,28148.00134247467,52567.029227238345,13.0
2020-11-05,2,265028.52179707855,0,3,403162.1918910766,410074.678630474,13.0
2020-11-05,0,8634.470785395608,0,3,32497.367594018746,36490.83051868949,13.0
2020-11-06,1,31092.91462185924,0,4,67208.31615468785,52567.029227238345,14.0
2020-11-06,0,25771.270145107228,0,4,75190.7202658745,36490.83051868949,14.0
2020-11-06,2,439749.2893646305,0,4,577497.5544406803,410074.678630474,14.0
2020-11-07,1,51823.00373660806,0,5,89409.63689625952,52567.029227238345,15.0
2020-11-07,2,375151.45548208,0,5,490916.7077194942,410074.678630474,15.0
2020-11-07,0,19919.562345642687,0,5,72165.58014312199,36490.83051868949,15.0
2020-11-08,1,26689.857972605783,0,6,28799.51846502957,52567.029227238345,16.0
2020-11-08,2,297274.50745669554,0,6,358955.493257233,410074.678630474,16.0
2020-11-08,0,7546.964624186483,0,6,11794.701712919874,36490.83051868949,16.0
2020-11-09,0,7704.321631723704,0,0,16850.58637028066,36490.83051868949,17.0
2020-11-09,1,4302.442043043428,0,0,16154.04908577664,52567.029227238345,17.0
2020-11-09,2,167164.7263266297,0,0,295082.5451243246,410074.678630474,17.0
2020-11-10,2,218011.52343616533,0,1,331418.13100082695,410074.678630474,18.0
2020-11-10,1,9169.596360159365,0,1,23589.924067407195,52567.029227238345,18.0
2020-11-10,0,8448.033231451982,0,1,22820.807365978875,36490.83051868949,18.0
2020-11-11,1,8129.01947862176,0,2,27052.120254278074,52567.029227238345,19.0
2020-11-11,0,13664.531964811316,0,2,30405.31034686852,36490.83051868949,19.0
2020-11-11,2,234150.66246880384,0,2,376549.3133768634,410074.678630474,19.0
2020-11-12,1,12893.849227389584,0,3,28148.00134247467,52567.029227238345,20.0
2020-11-12,2,241615.64945206643,0,3,403162.1918910766,410074.678630474,20.0
2020-11-12,0,10753.629973123305,0,3,32497.367594018746,36490.83051868949,20.0
2020-11-13,2,440766.52139556303,0,4,577497.5544406803,410074.678630474,21.0
2020-11-13,1,25933.11458705244,0,4,67208.31615468785,52567.029227238345,21.0
2020-11-13,0,25459.89801581476,0,4,75190.7202658745,36490.83051868949,21.0
2020-11-14,1,51287.15267148926,0,5,89409.63689625952,52567.029227238345,22.0
2020-11-14,2,346999.7088021441,0,5,490916.7077194942,410074.678630474,22.0
2020-11-14,0,21625.450567022614,0,5,72165.58014312199,36490.83051868949,22.0
2020-11-15,2,244291.2089987241,0,6,358955.493257233,410074.678630474,23.0
2020-11-15,0,4879.768156938064,0,6,11794.701712919874,36490.83051868949,23.0
2020-11-15,1,8176.379392725242,0,6,28799.51846502957,52567.029227238345,23.0
2020-11-16,1,4747.160906313256,0,0,16154.04908577664,52567.029227238345,24.0
2020-11-16,0,7843.79546892913,0,0,16850.58637028066,36490.83051868949,24.0
2020-11-16,2,159930.1825841261,0,0,295082.5451243246,410074.678630474,24.0
2020-11-17,0,10007.001020972231,0,1,22820.807365978875,36490.83051868949,25.0
2020-11-17,2,198420.89125564968,0,1,331418.13100082695,410074.678630474,25.0
2020-11-17,1,9829.37831713525,0,1,23589.924067407195,52567.029227238345,25.0
2020-11-18,1,3787.473471250028,0,2,27052.120254278074,52567.029227238345,26.0
2020-11-18,0,6800.506761608444,0,2,30405.31034686852,36490.83051868949,26.0
2020-11-18,2,233425.16198522985,0,2,376549.3133768634,410074.678630474,26.0
2020-11-19,2,265521.482694326,0,3,403162.1918910766,410074.678630474,27.0
2020-11-19,0,11017.951789640669,0,3,32497.367594018746,36490.83051868949,27.0
2020-11-19,1,6187.592114876166,0,3,28148.00134247467,52567.029227238345,27.0
2020-11-20,0,18735.600302704483,0,4,75190.7202658745,36490.83051868949,28.0
2020-11-20,2,465936.0190338399,0,4,577497.5544406803,410074.678630474,28.0
2020-11-20,1,10343.601714722086,0,4,67208.31615468785,52567.029227238345,28.0
2020-11-21,1,22768.932136073752,0,5,89409.63689625952,52567.029227238345,29.0
2020-11-21,2,339933.07738640235,0,5,490916.7077194942,410074.678630474,29.0
2020-11-21,0,11546.988088209511,0,5,72165.58014312199,36490.83051868949,29.0
2020-11-22,2,251597.93443911252,0,6,358955.493257233,410074.678630474,30.0
2020-11-22,1,14070.856613392518,0,6,28799.51846502957,52567.029227238345,30.0
2020-11-22,0,4625.377919188126,0,6,11794.701712919874,36490.83051868949,30.0
2020-11-23,2,188000.68496665385,0,0,295082.5451243246,410074.678630474,31.0
2020-11-23,1,6568.034994711866,0,0,16154.04908577664,52567.029227238345,31.0
2020-11-23,0,3897.3280544306526,0,0,16850.58637028066,36490.83051868949,31.0
2020-11-24,0,6874.650858404695,0,1,22820.807365978875,36490.83051868949,32.0
2020-11-24,1,2564.306424071704,0,1,23589.924067407195,52567.029227238345,32.0
2020-11-24,2,220586.7808728584,0,1,331418.13100082695,410074.678630474,32.0
2020-11-25,1,18446.52283246167,0,2,27052.120254278074,52567.029227238345,0.0
2020-11-25,0,12297.6941911108,0,2,30405.31034686852,36490.83051868949,0.0
2020-11-25,2,296263.12592047075,0,2,376549.3133768634,410074.678630474,0.0
2020-11-26,1,5815.825891110942,0,3,28148.00134247467,52567.029227238345,1.0
2020-11-26,2,304401.3672805236,0,3,403162.1918910766,410074.678630474,1.0
2020-11-26,0,9953.357092740069,0,3,32497.367594018746,36490.83051868949,1.0
2020-11-27,0,26453.38025325665,0,4,75190.7202658745,36490.83051868949,2.0
2020-11-27,1,19482.27505575796,0,4,67208.31615468785,52567.029227238345,2.0
2020-11-27,2,509537.4071114613,0,4,577497.5544406803,410074.678630474,2.0
2020-11-28,1,50123.38653597812,0,5,89409.63689625952,52567.029227238345,3.0
2020-11-28,0,30827.776191877216,0,5,72165.58014312199,36490.83051868949,3.0
2020-11-28,2,391651.0549391073,0,5,490916.7077194942,410074.678630474,3.0
2020-11-29,0,-1.0,0,6,11794.701712919874,36490.83051868949,4.0
2020-11-29,1,12037.846692338982,0,6,28799.51846502957,52567.029227238345,4.0
2020-11-29,2,226762.27363019803,0,6,358955.493257233,410074.678630474,4.0
2020-11-30,1,-1.0,0,0,16154.04908577664,52567.029227238345,5.0
2020-11-30,0,4623.266937715415,0,0,16850.58637028066,36490.83051868949,5.0
2020-11-30,2,213371.60055264184,0,0,295082.5451243246,410074.678630474,5.0
2020-12-01,1,8927.93779481685,0,1,23589.924067407195,50197.97410012725,6.0
2020-12-01,2,232235.0265868248,0,1,331418.13100082695,394764.5336581071,6.0
